id,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf
9441,M16213,M,298.6,310.1,1555,37.6,39,0,0,0,0.0,0.0,0.0
9442,H38801,H,297.4,307.9,1743,26.3,131,0,0,0,0.0,0.0,0.0
9443,M19723,M,303.7,312.5,1453,43.2,116,0,0,0,0.0,0.0,0.0
9444,L47655,L,297.5,309.0,1380,45.4,152,0,0,0,0.0,0.0,0.0
9445,L54804,L,300.5,311.3,1334,45.5,111,0,0,0,0.0,0.0,0.0
9446,L48290,L,296.5,307.4,1403,44.8,180,0,0,0,0.0,0.0,0.0
9447,L51575,L,301.7,309.9,1512,38.8,104,0,0,0,0.0,0.0,0.0
9448,L55962,L,297.5,308.7,1602,39.8,27,0,0,0,0.0,0.0,0.0
9449,L48714,L,298.0,308.8,1479,38.6,20,0,0,0,0.0,0.0,0.0
9450,M23760,M,297.3,308.6,1584,29.4,146,0,0,0,0.0,0.0,0.0
9451,L56140,L,297.3,307.9,1797,25.7,75,0,0,0,0.0,0.0,0.0
9452,L51810,L,303.0,311.2,1583,35.7,196,0,0,0,0.0,0.0,0.0
9453,M17926,M,300.1,309.2,1370,56.4,98,0,0,0,0.0,0.0,0.0
9454,L52127,L,303.7,312.6,1589,32.4,123,0,0,0,0.0,0.0,0.0
9455,L49690,L,299.1,309.0,1418,47.7,18,0,0,0,0.0,0.0,0.0
9456,M22333,M,300.2,311.6,1373,53.4,160,0,0,0,0.0,0.0,0.0
9457,H31567,H,299.3,309.0,1417,51.8,191,0,0,0,0.0,0.0,0.0
9458,L50731,L,301.8,310.6,1516,39.2,54,0,0,0,0.0,0.0,0.0
9459,M17215,M,299.3,308.6,1472,37.0,0,0,0,0,0.0,0.0,0.0
9460,M20955,M,300.9,310.7,1769,27.2,25,0,0,0,0.0,0.0,0.0
9461,M22762,M,300.7,312.4,1889,22.5,122,0,0,0,0.0,0.0,0.0
9462,M15919,M,296.7,307.9,1435,44.8,0,0,0,0,0.0,0.0,0.0
9463,L55897,L,297.2,308.5,1548,36.2,64,0,0,0,0.0,0.0,0.0
9464,L55787,L,297.5,308.4,1546,50.0,218,0,0,0,0.0,0.0,0.0
9465,M16591,M,298.3,307.9,1603,32.1,135,0,0,0,0.0,0.0,0.0
9466,M22607,M,300.5,311.8,1331,55.3,2,0,0,0,0.0,0.0,0.0
9467,L49968,L,300.3,309.5,1326,39.1,112,0,0,0,0.0,0.0,0.0
9468,L47395,L,298.3,308.5,1487,40.3,140,0,0,0,0.0,0.0,0.0
9469,H34308,H,304.0,312.7,1372,52.3,160,0,0,0,0.0,0.0,0.0
9470,L51528,L,302.4,309.8,1476,47.4,156,0,0,0,0.0,0.0,0.0
9471,L47847,L,297.5,308.9,1439,45.1,191,0,0,0,0.0,0.0,0.0
9472,L53721,L,301.4,310.8,1486,39.9,94,0,0,0,0.0,0.0,0.0
9473,M20700,M,301.3,311.3,1510,44.6,31,0,0,0,0.0,0.0,0.0
9474,L49571,L,299.2,308.5,1447,32.6,96,0,0,0,0.0,0.0,0.0
9475,L48938,L,298.1,308.0,1764,25.8,193,0,0,0,0.0,0.0,0.0
9476,M17801,M,300.7,309.6,1439,42.2,203,0,0,0,0.0,0.0,0.0
9477,L53988,L,301.6,310.9,1611,36.9,7,0,0,0,0.0,0.0,0.0
9478,L54489,L,300.0,310.4,1371,57.4,143,0,0,0,0.0,0.0,0.0
9479,L53539,L,300.1,310.6,1524,49.3,188,0,0,0,0.0,0.0,0.0
9480,H35745,H,300.5,310.0,1495,47.4,5,0,0,0,0.0,0.0,0.0
9481,L53107,L,300.2,310.1,1488,40.5,43,0,0,0,0.0,0.0,0.0
9482,L53987,L,301.0,310.8,1462,40.9,121,0,0,0,0.0,0.0,0.0
9483,L51415,L,302.2,310.8,1609,32.4,9,0,0,0,0.0,0.0,0.0
9484,L48325,L,297.0,307.8,1446,49.7,0,0,0,0,0.0,0.0,0.0
9485,L55372,L,299.4,310.8,1628,33.2,59,0,0,0,0.0,0.0,0.0
9486,L57010,L,298.4,309.3,1474,45.7,206,0,0,0,0.0,0.0,0.0
9487,H38316,H,297.4,308.7,1606,46.3,146,0,0,0,0.0,0.0,0.0
9488,L54577,L,299.7,310.6,1439,43.9,144,0,0,0,0.0,0.0,0.0
9489,L47891,L,297.5,308.7,1442,48.1,143,0,0,0,0.0,0.0,0.0
9490,L49013,L,297.8,307.2,1688,31.3,186,0,0,0,0.0,0.0,0.0
9491,L54357,L,300.2,310.2,1397,52.6,82,0,0,0,0.0,0.0,0.0
9492,L56027,L,297.5,308.9,1443,47.5,0,0,0,0,0.0,0.0,0.0
9493,M15645,M,296.9,308.0,1497,50.7,57,0,0,0,0.0,0.0,0.0
9494,L47284,L,298.8,308.7,1495,39.2,66,0,0,0,0.0,0.0,0.0
9495,M19317,M,302.5,310.3,1597,33.7,201,0,0,0,0.0,0.0,0.0
9496,M23763,M,297.4,308.7,1549,38.5,84,0,0,0,0.0,0.0,0.0
9497,M15923,M,296.9,307.7,1418,41.0,135,0,0,0,0.0,0.0,0.0
9498,H30008,H,297.6,309.6,1430,50.4,2,0,0,0,0.0,0.0,0.0
9499,L56811,L,299.0,310.2,1527,40.3,92,0,0,0,0.0,0.0,0.0
9500,M19822,M,303.9,312.7,1456,45.7,139,0,0,0,0.0,0.0,0.0
9501,L47305,L,298.9,308.6,1599,32.2,118,0,0,0,0.0,0.0,0.0
9502,L49830,L,299.8,309.4,1650,29.7,158,0,0,0,0.0,0.0,0.0
9503,L56410,L,298.2,309.0,1488,42.0,132,0,0,0,0.0,0.0,0.0
9504,L53773,L,301.6,310.7,1492,40.1,10,0,0,0,0.0,0.0,0.0
9505,L55269,L,300.1,311.3,1696,30.3,151,0,0,0,0.0,0.0,1.0
9506,L56533,L,298.2,308.8,1365,48.9,33,0,0,0,0.0,0.0,0.0
9507,L54018,L,301.1,311.1,1509,37.7,202,0,0,0,0.0,0.0,0.0
9508,L49860,L,299.8,309.5,1348,49.4,16,0,0,0,0.0,0.0,0.0
9509,L49651,L,298.9,308.5,1301,54.1,156,0,0,0,0.0,0.0,0.0
9510,L51299,L,302.0,310.5,1809,26.6,205,0,0,0,0.0,0.0,0.0
9511,M16202,M,299.0,310.1,1394,47.9,148,0,0,0,0.0,0.0,0.0
9512,L55032,L,300.3,311.7,1532,37.5,5,0,0,0,0.0,0.0,0.0
9513,L56898,L,298.9,309.9,1486,36.9,117,0,0,0,0.0,0.0,0.0
9514,L55458,L,298.8,310.5,1645,31.2,211,0,0,0,0.0,0.0,0.0
9515,L52749,L,302.4,312.0,1305,54.5,5,0,0,0,0.0,0.0,0.0
9516,L47895,L,297.4,308.6,1734,28.9,118,0,0,0,0.0,0.0,0.0
9517,L54524,L,299.6,310.2,1412,47.7,11,0,0,0,0.0,0.0,0.0
9518,M16270,M,298.8,310.1,1707,31.2,189,0,0,0,0.0,0.0,0.0
9519,M24245,M,297.5,308.5,1907,46.6,134,0,0,0,0.0,0.0,0.0
9520,L47892,L,297.5,308.7,1453,33.8,115,0,0,0,0.0,0.0,0.0
9521,L53162,L,300.7,310.8,1486,40.3,186,0,0,0,0.0,0.0,0.0
9522,L53272,L,300.9,310.8,1477,39.0,16,0,0,0,0.0,0.0,0.0
9523,L55232,L,300.3,311.6,1375,56.2,81,0,0,0,0.0,0.0,0.0
9524,L57141,L,298.2,307.9,1499,35.0,188,0,0,0,0.0,0.0,0.0
9525,L53098,L,300.6,310.1,1541,42.0,96,0,0,0,0.0,0.0,0.0
9526,L49948,L,300.0,309.5,1675,35.4,11,0,0,0,0.0,0.0,0.0
9527,L54729,L,300.3,311.4,1377,41.6,97,0,0,0,0.0,0.0,0.0
9528,M17739,M,300.5,309.4,1477,40.2,45,0,0,0,0.0,0.0,0.0
9529,L48198,L,296.2,307.2,2129,17.6,28,0,0,0,0.0,0.0,0.0
9530,L53493,L,300.9,310.3,1440,47.5,140,0,0,0,0.0,0.0,0.0
9531,M22184,M,299.9,310.2,1423,54.9,181,0,0,0,0.0,0.0,0.0
9532,L53916,L,301.3,311.0,1413,42.3,144,0,0,0,0.0,0.0,0.0
9533,L50685,L,301.6,310.9,1530,39.8,150,0,0,0,0.0,0.0,0.0
9534,L50007,L,300.4,309.3,1543,38.1,148,0,0,0,0.0,0.0,0.0
9535,M17864,M,300.5,309.8,1458,41.9,172,0,0,0,0.0,0.0,0.0
9536,M23390,M,298.3,309.3,1812,27.8,135,0,0,0,0.0,0.0,0.0
9537,L55237,L,300.2,311.5,1549,45.5,67,0,0,0,0.0,0.0,0.0
9538,H35949,H,301.2,310.5,1305,64.0,78,0,0,0,0.0,0.0,0.0
9539,L54769,L,300.4,311.0,1487,26.0,197,0,0,0,0.0,0.0,0.0
9540,M20753,M,301.3,311.0,1547,36.8,161,0,0,0,0.0,0.0,0.0
9541,M21606,M,301.7,311.0,1762,25.6,174,0,0,0,0.0,0.0,0.0
9542,L56209,L,297.4,308.3,1668,29.6,23,0,0,0,0.0,0.0,0.0
9543,M17234,M,299.2,308.4,1596,30.9,150,0,0,0,0.0,0.0,0.0
9544,L50446,L,301.3,310.0,1269,56.8,195,0,0,0,0.0,0.0,0.0
9545,M15363,M,297.6,309.2,1550,38.4,0,0,0,0,0.0,0.0,0.0
9546,L54445,L,300.4,310.6,1708,34.2,173,0,0,0,0.0,0.0,0.0
9547,M17290,M,298.9,308.2,1401,51.3,40,0,0,0,0.0,0.0,0.0
9548,L53233,L,300.8,310.7,1366,51.1,158,0,0,0,0.0,0.0,0.0
9549,M16136,M,298.2,309.4,1428,47.7,73,0,0,0,0.0,0.0,0.0
9550,L48633,L,299.0,310.2,1517,40.1,61,0,0,0,0.0,0.0,0.0
9551,M21916,M,300.8,310.3,1472,42.0,127,0,0,0,0.0,0.0,0.0
9552,M24481,M,298.9,310.0,2049,19.5,111,0,0,0,0.0,0.0,0.0
9553,M15768,M,296.9,307.7,1455,43.9,120,0,0,0,0.0,0.0,0.0
9554,L54868,L,300.6,311.7,1553,23.6,0,0,0,0,0.0,0.0,0.0
9555,L53535,L,300.1,309.7,1459,47.8,34,0,0,0,0.0,0.0,0.0
9556,L52425,L,303.6,313.0,1575,42.4,54,0,0,0,0.0,0.0,0.0
9557,H39043,H,297.9,309.1,1635,31.1,24,0,0,0,0.0,0.0,0.0
9558,M23553,M,297.4,308.5,1454,40.9,51,0,0,0,0.0,0.0,0.0
9559,L56493,L,298.5,309.4,1365,45.1,148,0,0,0,0.0,0.0,0.0
9560,L51645,L,302.8,310.6,1321,52.3,98,1,0,1,0.0,0.0,0.0
9561,L56699,L,298.9,309.1,1329,56.0,57,0,0,0,0.0,0.0,0.0
9562,H35789,H,300.0,309.6,1275,55.7,31,0,0,0,0.0,0.0,0.0
9563,L53447,L,300.8,310.4,1470,46.5,21,0,0,0,0.0,0.0,0.0
9564,M24098,M,298.2,308.8,1657,31.0,150,0,0,0,0.0,0.0,0.0
9565,L49816,L,299.9,309.6,1254,61.3,166,0,0,0,0.0,0.0,0.0
9566,L55297,L,300.2,311.6,1653,29.7,16,0,0,0,0.0,0.0,0.0
9567,L55962,L,297.5,308.7,1356,55.6,7,0,0,0,0.0,0.0,0.0
9568,L47955,L,296.7,307.8,1379,49.8,32,0,0,0,0.0,0.0,0.0
9569,L54275,L,300.6,310.2,1485,49.9,7,0,0,0,0.0,0.0,0.0
9570,L49442,L,299.1,308.6,1437,47.4,48,0,0,0,0.0,0.0,0.0
9571,L50896,L,302.3,311.1,1453,39.3,190,0,0,0,0.0,0.0,0.0
9572,L53313,L,301.1,311.1,1557,37.9,125,0,0,0,0.0,0.0,0.0
9573,L56639,L,298.4,309.1,1579,36.5,105,0,0,0,0.0,0.0,0.0
9574,M20519,M,302.7,312.2,1403,47.1,94,0,0,0,0.0,0.0,0.0
9575,L52995,L,301.2,311.0,1670,34.0,110,0,0,0,0.0,0.0,0.0
9576,L54264,L,300.6,310.3,1633,24.4,211,0,0,0,0.0,0.0,0.0
9577,M17955,M,299.9,309.2,1574,39.3,177,0,0,0,0.0,0.0,0.0
9578,L49993,L,300.3,309.2,1887,22.6,176,0,0,0,0.0,0.0,0.0
9579,L51417,L,302.4,311.0,1569,33.8,72,0,0,0,0.0,0.0,0.0
9580,M21483,M,301.4,310.7,1442,44.3,91,0,0,0,0.0,0.0,0.0
9581,L50700,L,301.9,311.0,1669,33.9,191,0,0,0,0.0,0.0,0.0
9582,L52047,L,303.6,312.4,1432,43.8,126,0,0,0,0.0,0.0,0.0
9583,L55308,L,300.0,311.3,1499,41.5,21,0,0,0,0.0,0.0,0.0
9584,L50899,L,302.4,311.5,1372,65.3,64,1,0,0,1.0,0.0,0.0
9585,L47634,L,297.4,308.7,1478,39.8,92,0,0,0,0.0,0.0,0.0
9586,L52175,L,303.6,312.6,1664,39.8,172,0,0,0,0.0,0.0,0.0
9587,L49856,L,299.8,309.3,1806,25.0,179,0,0,0,0.0,0.0,0.0
9588,M18691,M,302.3,310.9,1441,43.2,137,0,0,0,0.0,0.0,0.0
9589,L52355,L,304.2,313.4,1739,28.1,91,0,0,0,0.0,0.0,0.0
9590,L55277,L,300.2,311.6,1375,55.0,172,0,0,0,0.0,0.0,0.0
9591,M20974,M,300.8,310.7,1340,51.7,79,0,0,0,0.0,0.0,0.0
9592,L52888,L,302.3,311.7,1611,38.6,181,0,0,0,0.0,0.0,0.0
9593,L55402,L,299.1,310.5,1435,45.3,67,0,0,0,0.0,0.0,0.0
9594,L54888,L,300.6,311.7,1467,43.2,104,0,0,0,0.0,0.0,0.0
9595,L52450,L,303.5,312.9,1506,36.0,0,0,0,0,0.0,0.0,0.0
9596,L54029,L,301.0,311.3,1498,37.6,64,0,0,0,0.0,0.0,0.0
9597,L53041,L,301.3,311.0,1470,40.7,84,0,0,0,0.0,0.0,0.0
9598,L50554,L,301.4,310.5,1469,45.0,108,0,0,0,0.0,0.0,0.0
9599,L56379,L,297.8,308.9,1488,39.5,62,0,0,0,0.0,0.0,0.0
9600,L49212,L,298.8,308.5,1389,42.9,83,0,0,0,0.0,0.0,0.0
9601,M21878,M,300.7,310.7,1377,43.1,36,0,0,0,0.0,0.0,0.0
9602,M23917,M,297.3,308.3,1686,34.5,59,0,0,0,0.0,0.0,0.0
9603,L53417,L,301.3,310.9,1417,38.9,164,0,0,0,0.0,0.0,0.0
9604,H35165,H,302.3,311.8,1397,48.5,38,0,0,0,0.0,0.0,0.0
9605,L54261,L,300.7,310.6,1454,40.5,205,0,0,0,0.0,0.0,0.0
9606,L48534,L,298.8,310.2,1568,33.7,42,0,0,0,0.0,0.0,0.0
9607,H36474,H,300.7,310.5,1491,42.5,177,0,0,0,0.0,0.0,0.0
9608,L49734,L,299.3,309.0,1450,37.9,0,0,0,0,0.0,0.0,0.0
9609,L56038,L,297.7,308.9,1578,33.5,26,0,0,0,0.0,0.0,0.0
9610,M22671,M,300.0,311.4,1751,29.0,127,0,0,0,0.0,0.0,0.0
9611,M23777,M,297.6,308.6,1643,31.2,5,0,0,0,0.0,0.0,0.0
9612,M23651,M,297.5,308.5,1446,44.2,49,0,0,0,0.0,0.0,0.0
9613,L51540,L,302.1,310.1,1328,52.8,20,0,0,0,0.0,0.0,0.0
9614,L54140,L,300.7,311.0,1415,54.1,105,0,0,0,0.0,0.0,0.0
9615,M17591,M,299.7,309.2,1819,24.0,127,0,0,0,0.0,0.0,0.0
9616,H30849,H,298.8,309.9,1483,44.0,30,0,0,0,0.0,0.0,0.0
9617,H30537,H,296.4,307.5,1526,40.6,75,0,0,0,0.0,0.0,0.0
9618,L53808,L,301.6,310.5,1593,34.5,74,0,0,0,0.0,0.0,0.0
9619,L55198,L,301.0,311.8,1889,23.5,198,0,0,0,0.0,0.0,0.0
9620,L53076,L,301.2,310.8,1484,44.0,169,0,0,0,0.0,0.0,0.0
9621,H30863,H,295.6,306.2,1553,40.8,109,0,0,0,0.0,0.0,0.0
9622,H37371,H,300.6,311.9,1458,43.2,2,0,0,0,0.0,0.0,0.0
9623,L56301,L,297.3,308.3,1763,25.7,64,0,0,0,0.0,0.0,0.0
9624,M21192,M,300.4,309.8,1994,19.7,189,0,0,0,0.0,0.0,0.0
9625,L48612,L,298.9,309.9,1437,42.8,23,0,0,0,0.0,0.0,0.0
9626,L47788,L,298.0,309.9,1403,43.4,62,0,0,0,0.0,0.0,0.0
9627,M20771,M,300.7,310.4,1609,32.4,137,0,0,0,0.0,0.0,0.0
9628,L56147,L,297.1,307.8,1611,40.4,108,0,0,0,0.0,0.0,0.0
9629,M21562,M,301.6,310.7,1664,32.0,58,0,0,0,0.0,0.0,0.0
9630,M17366,M,299.2,308.7,1503,40.5,6,0,0,0,0.0,0.0,0.0
9631,L52166,L,303.7,312.9,1288,49.5,0,0,0,0,0.0,0.0,0.0
9632,M20651,M,301.4,311.0,1334,53.7,157,0,0,0,0.0,0.0,0.0
9633,L49936,L,299.7,309.2,1551,29.6,201,0,0,0,0.0,0.0,0.0
9634,L56208,L,297.4,308.4,1431,39.9,21,0,0,0,0.0,0.0,0.0
9635,L53039,L,301.3,311.2,1389,50.4,0,0,0,0,0.0,0.0,0.0
9636,M24382,M,299.0,310.0,1657,32.3,15,0,0,0,0.0,0.0,0.0
9637,L54433,L,300.3,310.5,1522,39.1,7,0,0,0,0.0,0.0,0.0
9638,L53132,L,300.7,310.8,1409,52.5,5,0,0,0,0.0,0.0,0.0
9639,H35803,H,300.3,309.9,1372,30.1,130,0,0,0,0.0,0.0,0.0
9640,L56364,L,297.9,309.2,1471,39.0,21,0,0,0,0.0,0.0,0.0
9641,L48758,L,298.3,308.4,1517,39.2,195,0,0,0,0.0,0.0,0.0
9642,L55970,L,297.4,308.5,1459,43.4,77,0,0,0,0.0,0.0,0.0
9643,L50879,L,302.2,311.2,1389,48.0,2,0,0,0,0.0,0.0,0.0
9644,L55668,L,298.4,309.5,1457,50.3,119,0,0,0,0.0,0.0,0.0
9645,M19116,M,302.6,311.0,1767,33.9,119,0,0,0,0.0,0.0,0.0
9646,L49489,L,299.1,308.6,1429,31.4,161,0,0,0,0.0,0.0,0.0
9647,L48364,L,297.3,308.4,1410,52.4,27,0,0,0,0.0,0.0,0.0
9648,M20095,M,303.7,312.9,1641,31.9,33,0,0,0,0.0,0.0,0.0
9649,L52850,L,302.3,311.5,1424,45.2,39,0,0,0,0.0,0.0,0.0
9650,L50892,L,302.1,311.5,1418,43.5,0,0,0,0,0.0,0.0,0.0
9651,L56490,L,298.4,309.3,1549,40.5,15,0,0,0,0.0,0.0,0.0
9652,L54241,L,300.6,310.4,1444,37.8,155,0,0,0,0.0,0.0,0.0
9653,L54424,L,299.8,309.7,1472,42.3,193,0,0,0,0.0,0.0,0.0
9654,L52722,L,302.3,311.8,1399,41.6,136,0,0,0,0.0,0.0,0.0
9655,L51054,L,302.4,311.8,1307,55.5,5,1,0,1,0.0,0.0,0.0
9656,L48477,L,298.0,309.8,1521,41.1,122,0,0,0,0.0,0.0,0.0
9657,M24300,M,298.1,308.8,1377,53.5,65,0,0,0,0.0,0.0,0.0
9658,L55110,L,300.6,311.6,1571,34.3,2,0,0,0,0.0,0.0,0.0
9659,L50639,L,301.6,310.6,1405,47.3,97,0,0,0,0.0,0.0,0.0
9660,L48366,L,297.3,308.3,1417,37.8,31,0,0,0,0.0,0.0,0.0
9661,L50554,L,301.5,310.5,1389,50.4,14,0,0,0,0.0,0.0,0.0
9662,H39297,H,298.8,309.7,1420,55.1,136,0,0,0,0.0,0.0,0.0
9663,L50892,L,302.3,311.5,1489,40.4,87,0,0,0,0.0,0.0,0.0
9664,L50112,L,300.7,309.5,1925,22.3,180,0,0,0,0.0,0.0,0.0
9665,L49590,L,299.1,308.5,1457,46.5,70,0,0,0,0.0,0.0,0.0
9666,L50250,L,300.0,309.1,1631,28.3,119,0,0,0,0.0,0.0,0.0
9667,L49341,L,299.4,309.1,1556,34.6,215,0,0,0,0.0,0.0,0.0
9668,M20896,M,300.6,311.0,1401,39.8,181,0,0,0,0.0,0.0,0.0
9669,L54755,L,300.4,311.2,1507,36.8,156,0,0,0,0.0,0.0,0.0
9670,M24310,M,298.0,308.7,1439,36.5,96,0,0,0,0.0,0.0,0.0
9671,L50661,L,301.9,310.8,1557,31.5,81,0,0,0,0.0,0.0,0.0
9672,L53441,L,301.1,310.5,1602,33.1,39,0,0,0,0.0,0.0,0.0
9673,L57006,L,298.4,309.2,1435,38.2,196,0,0,0,0.0,0.0,0.0
9674,L48997,L,298.1,307.7,1559,34.3,39,0,0,0,0.0,0.0,0.0
9675,M21607,M,301.8,311.0,1394,43.3,177,0,0,0,0.0,0.0,0.0
9676,M17834,M,300.6,309.4,1521,37.2,79,0,0,0,0.0,0.0,0.0
9677,L52483,L,303.9,313.1,1385,49.1,197,0,0,0,0.0,0.0,0.0
9678,L56798,L,299.0,310.1,1470,40.9,102,0,0,0,0.0,0.0,0.0
9679,L53310,L,301.0,311.0,1473,42.9,116,0,0,0,0.0,0.0,0.0
9680,L49236,L,299.5,309.3,1387,48.1,91,0,0,0,0.0,0.0,1.0
9681,L55219,L,300.8,311.9,1560,51.2,21,0,0,0,0.0,0.0,0.0
9682,L49605,L,299.2,308.1,1472,53.5,25,0,0,0,0.0,0.0,0.0
9683,L56393,L,298.0,309.0,1679,28.9,158,0,0,0,0.0,0.0,0.0
9684,L49697,L,298.8,308.5,1530,35.8,33,0,0,0,0.0,0.0,0.0
9685,H34298,H,303.8,312.4,1442,49.8,168,0,0,0,0.0,0.0,0.0
9686,M23676,M,297.3,308.7,1619,35.7,121,0,0,0,0.0,0.0,0.0
9687,M22424,M,300.3,311.3,1608,65.2,136,0,0,0,0.0,0.0,0.0
9688,L55231,L,300.6,311.8,1450,49.1,0,0,0,0,0.0,0.0,0.0
9689,M16030,M,297.1,308.1,1823,24.3,206,0,0,0,0.0,0.0,0.0
9690,L51940,L,303.5,311.6,1634,30.4,72,1,0,0,0.0,0.0,0.0
9691,L52832,L,302.4,311.8,1479,26.5,193,0,0,0,0.0,0.0,0.0
9692,L50285,L,299.9,309.2,1417,55.5,2,0,0,0,0.0,0.0,0.0
9693,L49122,L,298.1,308.0,1654,35.8,92,0,0,0,0.0,0.0,0.0
9694,L49533,L,299.2,308.4,1558,38.9,40,0,0,0,0.0,0.0,0.0
9695,L55313,L,299.0,309.7,1654,33.4,138,0,0,0,0.0,0.0,0.0
9696,M21006,M,301.1,311.1,1470,43.4,124,0,0,0,0.0,0.0,0.0
9697,L50978,L,302.2,311.2,1597,30.8,61,0,0,0,0.0,0.0,0.0
9698,M24689,M,298.4,309.4,1429,47.6,166,0,0,0,0.0,0.0,0.0
9699,H31176,H,298.2,307.6,1471,48.6,204,0,0,0,0.0,0.0,0.0
9700,M24350,M,298.8,309.7,1618,30.3,149,0,0,0,0.0,0.0,0.0
9701,L51935,L,303.4,311.7,1461,45.1,69,0,0,0,0.0,0.0,0.0
9702,L53244,L,301.0,311.0,1889,20.2,170,0,0,0,0.0,0.0,0.0
9703,M23265,M,298.4,310.4,1557,44.5,119,0,0,0,0.0,0.0,0.0
9704,L49781,L,299.3,309.1,1824,24.9,27,0,0,0,0.0,0.0,0.0
9705,H36984,H,300.2,311.0,1436,27.5,151,0,0,0,0.0,0.0,0.0
9706,L56850,L,299.1,310.3,1690,30.7,244,0,0,0,0.0,0.0,0.0
9707,L51800,L,303.1,311.3,1336,52.6,172,0,0,0,0.0,0.0,0.0
9708,H35414,H,300.4,310.1,1455,50.0,5,0,0,0,0.0,0.0,0.0
9709,H33279,H,302.2,311.4,1369,49.6,0,1,0,1,0.0,0.0,0.0
9710,L47363,L,298.2,308.2,1602,39.8,2,0,0,0,0.0,0.0,0.0
9711,L48567,L,299.1,310.3,1489,39.9,131,0,0,0,0.0,0.0,0.0
9712,L54727,L,300.1,311.4,1728,26.3,93,0,0,0,0.0,0.0,0.0
9713,L53586,L,300.3,309.8,1619,30.7,175,0,0,0,0.0,0.0,0.0
9714,L55134,L,301.0,311.9,1452,41.9,33,0,0,0,0.0,0.0,0.0
9715,L57160,L,298.6,308.4,2267,15.6,188,0,0,0,0.0,0.0,0.0
9716,L55256,L,300.3,311.8,1392,48.0,119,0,0,0,0.0,0.0,0.0
9717,M20840,M,300.6,310.7,1347,52.0,180,0,0,0,0.0,0.0,0.0
9718,M18783,M,302.4,311.4,1506,34.2,154,0,0,0,0.0,0.0,0.0
9719,H37706,H,298.9,310.5,1816,21.9,19,0,0,0,0.0,0.0,0.0
9720,L56306,L,297.5,308.3,1570,40.7,126,0,0,0,0.0,0.0,0.0
9721,L48520,L,298.6,310.2,1666,32.2,10,0,0,0,0.0,0.0,0.0
9722,L54850,L,300.5,311.6,1412,46.3,191,0,0,0,0.0,0.0,0.0
9723,L49831,L,299.9,309.5,1569,20.4,165,0,0,0,0.0,0.0,0.0
9724,M20407,M,302.4,311.8,1412,49.8,149,0,0,0,0.0,0.0,0.0
9725,L53213,L,300.6,310.9,1471,37.9,0,0,0,0,0.0,0.0,0.0
9726,L51568,L,302.0,309.8,1519,37.3,215,0,0,0,0.0,0.0,0.0
9727,L48397,L,297.0,308.1,1750,25.4,76,0,0,0,0.0,0.0,0.0
9728,L51374,L,302.4,311.0,1363,46.3,190,0,0,0,0.0,0.0,0.0
9729,M16091,M,297.2,308.5,1393,40.7,158,0,0,0,0.0,0.0,0.0
9730,H35945,H,300.9,310.0,1615,33.4,204,0,0,0,0.0,0.0,0.0
9731,M18824,M,302.3,311.4,1668,33.1,96,0,0,0,0.0,0.0,0.0
9732,M22923,M,300.5,311.7,1522,38.4,198,0,0,0,0.0,0.0,0.0
9733,M18080,M,300.4,309.7,1327,57.5,71,0,0,0,0.0,0.0,0.0
9734,L56694,L,299.0,310.2,1479,40.8,7,0,0,0,0.0,0.0,0.0
9735,L47894,L,297.4,308.6,1551,36.2,116,0,0,0,0.0,0.0,0.0
9736,L54753,L,300.3,311.2,1471,46.1,173,0,0,0,0.0,0.0,0.0
9737,M19709,M,303.9,312.5,1635,32.0,85,0,0,0,0.0,0.0,0.0
9738,L48328,L,297.1,308.0,1484,42.2,15,0,0,0,0.0,0.0,0.0
9739,M22124,M,300.4,310.6,1448,44.9,203,0,0,0,0.0,0.0,0.0
9740,L53853,L,301.5,310.6,1415,51.4,214,0,0,0,0.0,0.0,0.0
9741,L48370,L,297.2,308.6,1634,42.1,41,0,0,0,0.0,0.0,0.0
9742,L54807,L,300.5,311.7,1355,44.8,155,0,0,0,0.0,0.0,0.0
9743,L56269,L,297.2,308.1,1989,20.3,15,0,0,0,0.0,0.0,0.0
9744,M23288,M,298.6,309.5,1611,34.2,101,0,0,0,0.0,0.0,0.0
9745,L54992,L,300.0,311.2,1816,23.5,128,0,0,0,0.0,0.0,0.0
9746,M24111,M,298.2,309.2,1451,47.0,186,0,0,0,0.0,0.0,0.0
9747,L51969,L,303.8,312.8,1646,37.6,143,0,0,0,0.0,0.0,0.0
9748,L56773,L,299.1,310.2,1506,38.4,42,0,0,0,0.0,0.0,0.0
9749,L57036,L,298.6,309.2,1615,35.6,76,0,0,0,0.0,0.0,0.0
9750,H33575,H,301.9,310.4,1634,33.0,85,0,0,0,0.0,0.0,0.0
9751,L51706,L,302.7,310.5,1370,57.9,139,0,0,0,0.0,0.0,0.0
9752,L48323,L,297.0,307.9,1526,42.1,176,0,0,0,0.0,0.0,0.0
9753,L54716,L,300.1,311.3,2579,12.5,64,1,0,0,0.0,0.0,0.0
9754,L56451,L,298.2,308.7,1991,53.8,36,0,0,0,0.0,0.0,0.0
9755,L50201,L,300.5,309.5,1353,48.1,211,0,0,0,0.0,0.0,0.0
9756,L51568,L,302.0,309.8,1451,45.1,4,0,0,0,0.0,0.0,0.0
